file_name;solver;size;initial_value;final_value;elapsed_time;imp_value;instance_num;num_workers
rvnd_n4w4in34_4.out;rvnd;299;11463442;6808563;2.13097310066;1.6836800952;34;4
rvnd_n4w4in2_25.out;rvnd;70;112766;20760;1.58651900291;5.43188824663;2;4
rvnd_n4w4in2_14.out;rvnd;70;112766;20822;1.14178299904;5.4157141485;2;4
rvnd_n4w4in8_8.out;rvnd;100;8993202;1013824;1.61438083649;8.87057516887;8;4
rvnd_n4w4in24_22.out;rvnd;195;355421;219499;2.06060886383;1.61923744527;24;4
rvnd_n4w4in14_9.out;rvnd;107;2783881;2011713;0.85302901268;1.38383606409;14;4
rvnd_n4w4in31_15.out;rvnd;262;3322761;2701752;1.65441608429;1.22985418351;31;4
rvnd_n4w4in1_28.out;rvnd;52;558778;142824;1.22538089752;3.91235366605;1;4
rvnd_n4w4in35_23.out;rvnd;318;16801647;6152944;2.17566919327;2.73066795342;35;4
rvnd_n4w4in16_18.out;rvnd;130;3015132;343815;2.31734490395;8.76963483269;16;4
rvnd_n4w4in23_4.out;rvnd;159;3443982;3014706;1.83668780327;1.14239398469;23;4
rvnd_n4w4in6_24.out;rvnd;100;8670796;1037683;1.19554710388;8.35591987148;6;4
rvnd_n4w4in33_13.out;rvnd;280;392877;379948;1.59468197823;1.03402834072;33;4
rvnd_n4w4in38_10.out;rvnd;439;39111669;18679944;1.36552190781;2.09377870726;38;4
rvnd_n4w4in34_10.out;rvnd;299;11463442;6810272;2.36846518517;1.68325758501;34;4
rvnd_n4w4in30_9.out;rvnd;226;13437654;7153099;1.69644403458;1.87857794223;30;4
rvnd_n4w4in32_14.out;rvnd;264;9001996;6273823;2.09052991867;1.4348501703;32;4
rvnd_n4w4in30_17.out;rvnd;226;13437654;7211842;1.47369003296;1.86327626146;30;4
rvnd_n4w4in0_13.out;rvnd;51;31378;9528;1.0463540554;3.29324097397;0;4
rvnd_n4w4in0_29.out;rvnd;51;31378;9617;1.21064400673;3.26276385567;0;4
rvnd_n4w4in1_24.out;rvnd;52;558778;142648;1.37653899193;3.91718075262;1;4
rvnd_n4w4in39_5.out;rvnd;442;38630868;10713974;2.81925296783;3.60565258045;39;4
rvnd_n4w4in36_9.out;rvnd;400;42523653;2985262;3.20292305946;14.2445296259;36;4
rvnd_n4w4in0_21.out;rvnd;51;31378;9570;1.2990591526;3.27878787879;0;4
rvnd_n4w4in45_7.out;rvnd;657;83873134;15670811;2.85304498672;5.35218847321;45;4
rvnd_n4w4in42_6.out;rvnd;574;11685944;9966528;2.2360470295;1.17251905578;42;4
rvnd_n4w4in4_25.out;rvnd;76;4247736;3658731;0.770016908646;1.1609861452;4;4
rvnd_n4w4in22_13.out;rvnd;152;12011325;5343627;2.56227707863;2.24778507182;22;4
rvnd_n4w4in5_28.out;rvnd;99;92473;56402;1.36395192146;1.63953405908;5;4
rvnd_n4w4in44_11.out;rvnd;654;29051701;7831189;2.72150802612;3.70974330973;44;4
rvnd_n4w4in1_27.out;rvnd;52;558778;149913;1.05867600441;3.72734852881;1;4
rvnd_n4w4in43_28.out;rvnd;575;3518591;1901067;4.29944515228;1.85085060127;43;4
rvnd_n4w4in28_25.out;rvnd;225;26142000;13545666;2.29594612122;1.92991618131;28;4
rvnd_n4w4in30_3.out;rvnd;226;13437654;7133247;2.14894104004;1.88380607036;30;4
rvnd_n4w4in12_22.out;rvnd;101;111303;27728;1.90095186234;4.01410126947;12;4
rvnd_n4w4in40_5.out;rvnd;493;28640835;7311383;4.7313170433;3.91729375961;40;4
rvnd_n4w4in46_12.out;rvnd;724;58705213;14323497;5.12794780731;4.09852517161;46;4
rvnd_n4w4in19_5.out;rvnd;150;3868030;480730;2.15015602112;8.04615896657;19;4
rvnd_n4w4in45_17.out;rvnd;657;83873134;14933689;5.64259290695;5.61637074403;45;4
rvnd_n4w4in20_18.out;rvnd;150;20304704;1997066;1.47826099396;10.1672673812;20;4
rvnd_n4w4in41_13.out;rvnd;501;33439101;2051669;3.42973089218;16.2984872316;41;4
rvnd_n4w4in16_1.out;rvnd;130;3015132;347324;1.61672616005;8.68103557485;16;4
rvnd_n4w4in9_7.out;rvnd;100;9661842;1048768;1.50099802017;9.21256369378;9;4
rvnd_n4w4in36_3.out;rvnd;400;42523653;2946244;2.96725702286;14.4331742381;36;4
rvnd_n4w4in0_17.out;rvnd;51;31378;10774;1.06682109833;2.91238165955;0;4
rvnd_n4w4in29_15.out;rvnd;225;830976;400819;1.36147594452;2.07319513297;29;4
rvnd_n4w4in35_19.out;rvnd;318;16801647;5946770;2.24886012077;2.82533997447;35;4
rvnd_n4w4in11_6.out;rvnd;100;9554316;1033899;1.6198451519;9.24105352651;11;4
rvnd_n4w4in23_26.out;rvnd;159;3443982;3056960;1.12858510017;1.12660355386;23;4
rvnd_n4w4in30_28.out;rvnd;226;13437654;7223630;1.74019312859;1.8602356433;30;4
rvnd_n4w4in23_1.out;rvnd;159;3443982;3014514;1.49761390686;1.14246674588;23;4
rvnd_n4w4in12_13.out;rvnd;101;111303;26896;2.14535903931;4.1382733492;12;4
rvnd_n4w4in5_10.out;rvnd;99;92473;57121;1.21814393997;1.618896728;5;4
rvnd_n4w4in30_22.out;rvnd;226;13437654;7230159;1.11451506615;1.85855580769;30;4
rvnd_n4w4in50_12.out;rvnd;1002;140411101;123914988;6.15411400795;1.13312443689;50;4
rvnd_n4w4in39_22.out;rvnd;442;38630868;10863758;2.57841897011;3.55593966655;39;4
rvnd_n4w4in9_16.out;rvnd;100;9661842;1068269;1.57206892967;9.04439050464;9;4
rvnd_n4w4in50_24.out;rvnd;1002;140411101;125518083;5.95566391945;1.11865236979;50;4
rvnd_n4w4in11_3.out;rvnd;100;9554316;1004909;1.67135596275;9.50764298061;11;4
rvnd_n4w4in6_23.out;rvnd;100;8670796;974850;1.75274801254;8.89449248602;6;4
rvnd_n4w4in30_16.out;rvnd;226;13437654;7238564;1.24459791183;1.85639776066;30;4
rvnd_n4w4in12_19.out;rvnd;101;111303;26980;1.44560813904;4.12538917717;12;4
rvnd_n4w4in45_3.out;rvnd;657;83873134;14804421;4.62180614471;5.66541129842;45;4
rvnd_n4w4in4_2.out;rvnd;76;4247736;3415284;1.71879196167;1.24374312649;4;4
rvnd_n4w4in30_2.out;rvnd;226;13437654;7176555;1.72892212868;1.87243795944;30;4
rvnd_n4w4in25_2.out;rvnd;198;1735156;1224370;1.47706508636;1.41718271438;25;4
rvnd_n4w4in33_10.out;rvnd;280;392877;353594;1.16574692726;1.11109634213;33;4
rvnd_n4w4in50_28.out;rvnd;1002;140411101;124699356;5.99304080009;1.12599700194;50;4
rvnd_n4w4in35_5.out;rvnd;318;16801647;6165776;2.08369088173;2.72498498161;35;4
rvnd_n4w4in19_23.out;rvnd;150;3868030;453232;1.41189098358;8.53432679069;19;4
rvnd_n4w4in28_18.out;rvnd;225;26142000;13891580;1.39145517349;1.88185937093;28;4
rvnd_n4w4in18_20.out;rvnd;144;6292213;4151393;1.08421397209;1.51568714405;18;4
rvnd_n4w4in19_8.out;rvnd;150;3868030;457281;1.75081300735;8.45875949362;19;4
rvnd_n4w4in32_9.out;rvnd;264;9001996;6246095;1.48527097702;1.44121983415;32;4
rvnd_n4w4in5_4.out;rvnd;99;92473;56390;1.15368008614;1.63988295797;5;4
rvnd_n4w4in41_14.out;rvnd;501;33439101;2013179;3.81042599678;16.6100982575;41;4
rvnd_n4w4in46_28.out;rvnd;724;58705213;14577307;3.20802998543;4.02716448244;46;4
rvnd_n4w4in40_13.out;rvnd;493;28640835;7306560;2.75536298752;3.91987953291;40;4
rvnd_n4w4in11_14.out;rvnd;100;9554316;1005947;2.41599988937;9.49783239077;11;4
rvnd_n4w4in13_7.out;rvnd;105;1633632;601730;1.428565979;2.71489206122;13;4
rvnd_n4w4in22_16.out;rvnd;152;12011325;5159040;1.97081494331;2.32820931801;22;4
rvnd_n4w4in25_13.out;rvnd;198;1735156;1210360;1.36861896515;1.43358670148;25;4
rvnd_n4w4in32_12.out;rvnd;264;9001996;5958059;2.04065203667;1.51089406802;32;4
rvnd_n4w4in16_28.out;rvnd;130;3015132;355748;2.18823504448;8.4754714011;16;4
rvnd_n4w4in29_14.out;rvnd;225;830976;403789;2.27403092384;2.05794610552;29;4
rvnd_n4w4in48_29.out;rvnd;783;28536548;3368201;7.18996500969;8.47234116966;48;4
rvnd_n4w4in29_21.out;rvnd;225;830976;403786;1.89879703522;2.05796139539;29;4
rvnd_n4w4in43_14.out;rvnd;575;3518591;1917283;3.32345795631;1.83519647334;43;4
rvnd_n4w4in21_7.out;rvnd;150;21691706;1884139;1.70200419426;11.5127949689;21;4
rvnd_n4w4in10_20.out;rvnd;100;7680080;1020090;1.36374211311;7.52882588791;10;4
rvnd_n4w4in10_10.out;rvnd;100;7680080;998242;1.6755759716;7.69360535822;10;4
rvnd_n4w4in12_17.out;rvnd;101;111303;27218;1.87743115425;4.08931589389;12;4
rvnd_n4w4in48_10.out;rvnd;783;28536548;3374117;4.70423102379;8.45748621047;48;4
rvnd_n4w4in28_24.out;rvnd;225;26142000;13549822;1.76767301559;1.92932423762;28;4
rvnd_n4w4in48_22.out;rvnd;783;28536548;3380546;4.82075285912;8.44140206937;48;4
rvnd_n4w4in31_23.out;rvnd;262;3322761;2206518;1.90537810326;1.50588438436;31;4
rvnd_n4w4in41_26.out;rvnd;501;33439101;2002658;4.20456790924;16.6973597089;41;4
rvnd_n4w4in4_24.out;rvnd;76;4247736;3406733;1.1190340519;1.2468649583;4;4
rvnd_n4w4in13_11.out;rvnd;105;1633632;599175;1.30783200264;2.72646889473;13;4
rvnd_n4w4in1_26.out;rvnd;52;558778;136305;1.91101694107;4.09946810462;1;4
rvnd_n4w4in46_9.out;rvnd;724;58705213;14799559;4.25704097748;3.96668664249;46;4
rvnd_n4w4in36_0.out;rvnd;400;42523653;2881064;3.55082702637;14.7597044009;36;4
rvnd_n4w4in14_14.out;rvnd;107;2783881;2007338;1.14215707779;1.3868521395;14;4
rvnd_n4w4in35_4.out;rvnd;318;16801647;5883826;2.15205192566;2.85556489944;35;4
rvnd_n4w4in10_3.out;rvnd;100;7680080;997026;2.0780570507;7.70298868836;10;4
rvnd_n4w4in20_5.out;rvnd;150;20304704;1939590;1.71525001526;10.4685546945;20;4
rvnd_n4w4in12_2.out;rvnd;101;111303;28147;1.32030797005;3.95434682204;12;4
rvnd_n4w4in1_22.out;rvnd;52;558778;139087;1.32766389847;4.01747107925;1;4
rvnd_n4w4in26_15.out;rvnd;200;36800518;2674173;2.38127207756;13.7614574674;26;4
rvnd_n4w4in9_1.out;rvnd;100;9661842;1024393;2.0407128334;9.4317727669;9;4
rvnd_n4w4in28_4.out;rvnd;225;26142000;13428171;1.73870706558;1.94680273285;28;4
rvnd_n4w4in38_4.out;rvnd;439;39111669;18306851;2.62896704674;2.13644984602;38;4
rvnd_n4w4in10_13.out;rvnd;100;7680080;966477;1.32498407364;7.94646949695;10;4
rvnd_n4w4in21_10.out;rvnd;150;21691706;1819627;1.780782938;11.9209629226;21;4
rvnd_n4w4in9_6.out;rvnd;100;9661842;980070;1.79338002205;9.85831828339;9;4
rvnd_n4w4in38_18.out;rvnd;439;39111669;18530229;1.81581091881;2.110695394;38;4
rvnd_n4w4in28_21.out;rvnd;225;26142000;13762256;1.54605293274;1.89954321443;28;4
rvnd_n4w4in50_16.out;rvnd;1002;140411101;124912940;5.58481192589;1.12407170146;50;4
rvnd_n4w4in16_17.out;rvnd;130;3015132;364164;1.25423789024;8.27959930141;16;4
rvnd_n4w4in49_3.out;rvnd;1001;134792339;5601911;7.94950604439;24.0618494296;49;4
rvnd_n4w4in11_2.out;rvnd;100;9554316;1060820;1.51082706451;9.00653833827;11;4
rvnd_n4w4in3_21.out;rvnd;76;70576;17586;1.5387699604;4.01319231207;3;4
rvnd_n4w4in28_28.out;rvnd;225;26142000;13165898;2.58577990532;1.98558427234;28;4
rvnd_n4w4in33_25.out;rvnd;280;392877;366994;1.35378408432;1.07052703859;33;4
rvnd_n4w4in44_4.out;rvnd;654;29051701;7829747;4.46482014656;3.71042653102;44;4
rvnd_n4w4in26_26.out;rvnd;200;36800518;2925673;2.21374106407;12.5784795498;26;4
rvnd_n4w4in12_10.out;rvnd;101;111303;26793;1.89607286453;4.15418206248;12;4
rvnd_n4w4in32_8.out;rvnd;264;9001996;6340862;1.19074392319;1.41968016336;32;4
rvnd_n4w4in8_28.out;rvnd;100;8993202;945031;2.08114886284;9.51630369797;8;4
rvnd_n4w4in6_9.out;rvnd;100;8670796;1016000;1.66382098198;8.5342480315;6;4
rvnd_n4w4in33_0.out;rvnd;280;392877;343818;2.00459694862;1.14268886446;33;4
rvnd_n4w4in38_3.out;rvnd;439;39111669;18777055;2.16422700882;2.08295012184;38;4
rvnd_n4w4in34_29.out;rvnd;299;11463442;7020236;2.02834010124;1.63291405018;34;4
rvnd_n4w4in2_8.out;rvnd;70;112766;19992;1.18884015083;5.64055622249;2;4
rvnd_n4w4in1_18.out;rvnd;52;558778;135686;1.74300813675;4.11816989225;1;4
rvnd_n4w4in15_17.out;rvnd;124;5587613;3468564;1.48400497437;1.61092976805;15;4
rvnd_n4w4in26_16.out;rvnd;200;36800518;2724747;2.03548979759;13.5060312022;26;4
rvnd_n4w4in39_23.out;rvnd;442;38630868;11532871;2.06290006638;3.34963150112;39;4
rvnd_n4w4in32_5.out;rvnd;264;9001996;6016583;2.32095503807;1.49619742635;32;4
rvnd_n4w4in24_23.out;rvnd;195;355421;214641;1.45897006989;1.65588587455;24;4
rvnd_n4w4in34_19.out;rvnd;299;11463442;6964369;2.24836707115;1.64601301281;34;4
rvnd_n4w4in38_13.out;rvnd;439;39111669;18456514;1.52507305145;2.11912547516;38;4
rvnd_n4w4in35_20.out;rvnd;318;16801647;5971049;2.1770939827;2.81385180393;35;4
rvnd_n4w4in14_10.out;rvnd;107;2783881;2027751;1.3522040844;1.3728909516;14;4
rvnd_n4w4in1_7.out;rvnd;52;558778;139929;1.29683089256;3.99329660042;1;4
rvnd_n4w4in14_17.out;rvnd;107;2783881;2031032;1.64310598373;1.37067313563;14;4
rvnd_n4w4in16_10.out;rvnd;130;3015132;352765;1.82093787193;8.54714044761;16;4
rvnd_n4w4in39_11.out;rvnd;442;38630868;11229914;2.09354901314;3.43999678003;39;4
rvnd_n4w4in38_20.out;rvnd;439;39111669;18179477;2.1354868412;2.15141882244;38;4
rvnd_n4w4in44_12.out;rvnd;654;29051701;7818025;3.64571404457;3.71598978003;44;4
rvnd_n4w4in0_11.out;rvnd;51;31378;9924;1.5181210041;3.1618299073;0;4
rvnd_n4w4in35_6.out;rvnd;318;16801647;5985725;1.79645299911;2.80695270832;35;4
rvnd_n4w4in41_17.out;rvnd;501;33439101;2007129;3.61464691162;16.6601653406;41;4
rvnd_n4w4in34_27.out;rvnd;299;11463442;6809966;2.11149597168;1.68333322075;34;4
rvnd_n4w4in44_28.out;rvnd;654;29051701;7992507;2.38895511627;3.63486713243;44;4
rvnd_n4w4in23_20.out;rvnd;159;3443982;3057413;1.27526497841;1.12643663123;23;4
rvnd_n4w4in14_0.out;rvnd;107;2783881;2123181;1.49974393845;1.31118402058;14;4
rvnd_n4w4in8_11.out;rvnd;100;8993202;945070;1.74844813347;9.51591099072;8;4
rvnd_n4w4in43_19.out;rvnd;575;3518591;1949920;3.23608708382;1.80447967096;43;4
rvnd_n4w4in19_22.out;rvnd;150;3868030;467246;2.60655713081;8.27835872324;19;4
rvnd_n4w4in49_15.out;rvnd;1001;134792339;5501478;12.6385521889;24.5011138825;49;4
rvnd_n4w4in15_23.out;rvnd;124;5587613;3400302;1.26745915413;1.64326962723;15;4
rvnd_n4w4in26_18.out;rvnd;200;36800518;2716483;2.11417984962;13.5471188298;26;4
rvnd_n4w4in45_11.out;rvnd;657;83873134;15407464;3.97605609894;5.44366899056;45;4
rvnd_n4w4in41_20.out;rvnd;501;33439101;2002154;3.16380095482;16.7015629167;41;4
rvnd_n4w4in24_12.out;rvnd;195;355421;221084;2.18536520004;1.60762877458;24;4
rvnd_n4w4in2_7.out;rvnd;70;112766;20247;1.82165622711;5.56951647158;2;4
rvnd_n4w4in6_12.out;rvnd;100;8670796;1026211;1.7816131115;8.44933059575;6;4
rvnd_n4w4in11_29.out;rvnd;100;9554316;991366;1.9401640892;9.63752640296;11;4
rvnd_n4w4in36_1.out;rvnd;400;42523653;2926076;3.33868217468;14.532654996;36;4
rvnd_n4w4in13_5.out;rvnd;105;1633632;607213;1.76507997513;2.69037718231;13;4
rvnd_n4w4in41_15.out;rvnd;501;33439101;2016826;4.84455800056;16.5800624347;41;4
rvnd_n4w4in3_14.out;rvnd;76;70576;18781;1.35917806625;3.75784037059;3;4
rvnd_n4w4in45_21.out;rvnd;657;83873134;15618606;3.80469703674;5.37007809788;45;4
rvnd_n4w4in16_7.out;rvnd;130;3015132;346829;1.79829382896;8.69342529027;16;4
rvnd_n4w4in26_22.out;rvnd;200;36800518;2816565;1.78903603554;13.0657442665;26;4
rvnd_n4w4in23_7.out;rvnd;159;3443982;3008445;1.19969415665;1.14477146832;23;4
rvnd_n4w4in39_29.out;rvnd;442;38630868;10537424;2.68164396286;3.66606373626;39;4
rvnd_n4w4in41_8.out;rvnd;501;33439101;2001467;4.87743997574;16.7072956986;41;4
rvnd_n4w4in9_9.out;rvnd;100;9661842;974115;1.60206890106;9.91858456137;9;4
rvnd_n4w4in12_12.out;rvnd;101;111303;27701;1.91401314735;4.01801379012;12;4
rvnd_n4w4in31_27.out;rvnd;262;3322761;2577277;1.04881596565;1.28925257161;31;4
rvnd_n4w4in18_3.out;rvnd;144;6292213;4172903;1.90072798729;1.50787425445;18;4
rvnd_n4w4in20_6.out;rvnd;150;20304704;1810022;2.04100108147;11.2179321577;20;4
rvnd_n4w4in14_1.out;rvnd;107;2783881;2076584;1.12550497055;1.34060601449;14;4
rvnd_n4w4in31_20.out;rvnd;262;3322761;2551985;1.3451590538;1.30202998842;31;4
rvnd_n4w4in41_6.out;rvnd;501;33439101;2046872;2.79765200615;16.3366839744;41;4
rvnd_n4w4in19_13.out;rvnd;150;3868030;482402;1.59478497505;8.01827106853;19;4
rvnd_n4w4in45_9.out;rvnd;657;83873134;15276275;2.50934195518;5.49041791929;45;4
rvnd_n4w4in50_14.out;rvnd;1002;140411101;124971216;5.54314994812;1.12354752954;50;4
rvnd_n4w4in42_8.out;rvnd;574;11685944;9949358;1.89851999283;1.17454251822;42;4
rvnd_n4w4in20_17.out;rvnd;150;20304704;1774948;1.7730410099;11.4396049912;20;4
rvnd_n4w4in39_12.out;rvnd;442;38630868;10510011;3.06669592857;3.67562583902;39;4
rvnd_n4w4in16_26.out;rvnd;130;3015132;350435;1.69732785225;8.60396935238;16;4
rvnd_n4w4in20_4.out;rvnd;150;20304704;1820253;1.92456388474;11.1548801183;20;4
rvnd_n4w4in1_29.out;rvnd;52;558778;142238;1.2946138382;3.92847199764;1;4
rvnd_n4w4in1_3.out;rvnd;52;558778;141989;1.71635985374;3.93536118995;1;4
rvnd_n4w4in19_29.out;rvnd;150;3868030;557435;1.84554219246;6.93897943258;19;4
rvnd_n4w4in45_8.out;rvnd;657;83873134;14786445;3.22430205345;5.67229878446;45;4
rvnd_n4w4in20_11.out;rvnd;150;20304704;1797529;1.81284594536;11.2958978687;20;4
rvnd_n4w4in11_16.out;rvnd;100;9554316;974770;1.38830399513;9.80161063636;11;4
rvnd_n4w4in18_19.out;rvnd;144;6292213;4169098;1.79608297348;1.50925044218;18;4
rvnd_n4w4in1_2.out;rvnd;52;558778;148518;1.1772749424;3.76235877133;1;4
rvnd_n4w4in41_18.out;rvnd;501;33439101;1984115;3.53647398949;16.8534086986;41;4
rvnd_n4w4in39_4.out;rvnd;442;38630868;10899818;2.27699184418;3.54417550825;39;4
rvnd_n4w4in46_26.out;rvnd;724;58705213;15126329;4.25792312622;3.88099538229;46;4
rvnd_n4w4in46_0.out;rvnd;724;58705213;15058030;3.91880297661;3.89859848865;46;4
rvnd_n4w4in46_24.out;rvnd;724;58705213;14638680;4.08275794983;4.01028050343;46;4
rvnd_n4w4in13_14.out;rvnd;105;1633632;606326;1.35923314095;2.69431296035;13;4
rvnd_n4w4in8_18.out;rvnd;100;8993202;965705;1.65948009491;9.31257682211;8;4
rvnd_n4w4in31_2.out;rvnd;262;3322761;2539820;1.40644216537;1.30826633383;31;4
rvnd_n4w4in15_13.out;rvnd;124;5587613;3445599;1.21154308319;1.62166665361;15;4
rvnd_n4w4in49_24.out;rvnd;1001;134792339;5390587;11.5732491016;25.0051319086;49;4
rvnd_n4w4in39_8.out;rvnd;442;38630868;10919933;2.075756073;3.53764698007;39;4
rvnd_n4w4in21_5.out;rvnd;150;21691706;1961092;2.09493589401;11.0610343625;21;4
rvnd_n4w4in29_22.out;rvnd;225;830976;405387;1.97066187859;2.04983386246;29;4
rvnd_n4w4in13_24.out;rvnd;105;1633632;585823;1.39636683464;2.78861021162;13;4
rvnd_n4w4in13_20.out;rvnd;105;1633632;612789;1.51506400108;2.66589641785;13;4
rvnd_n4w4in30_10.out;rvnd;226;13437654;7148436;1.77372694016;1.87980335838;30;4
rvnd_n4w4in40_15.out;rvnd;493;28640835;6848080;2.54783082008;4.18231606523;40;4
rvnd_n4w4in36_17.out;rvnd;400;42523653;2910287;3.26856589317;14.61149811;36;4
rvnd_n4w4in20_28.out;rvnd;150;20304704;1878687;1.666918993;10.8079227673;20;4
rvnd_n4w4in35_18.out;rvnd;318;16801647;5835424;2.82252979279;2.87925041951;35;4
rvnd_n4w4in12_14.out;rvnd;101;111303;27226;1.32528495789;4.0881143025;12;4
rvnd_n4w4in14_3.out;rvnd;107;2783881;2046374;0.945066928864;1.36039697533;14;4
rvnd_n4w4in16_12.out;rvnd;130;3015132;343578;1.57961297035;8.77568412413;16;4
rvnd_n4w4in21_28.out;rvnd;150;21691706;2092055;1.66491818428;10.3686117239;21;4
rvnd_n4w4in24_20.out;rvnd;195;355421;215930;1.13826704025;1.64600101885;24;4
rvnd_n4w4in2_10.out;rvnd;70;112766;21550;1.0524661541;5.23276102088;2;4
rvnd_n4w4in5_5.out;rvnd;99;92473;58555;2.01436305046;1.57925027752;5;4
rvnd_n4w4in46_22.out;rvnd;724;58705213;15020442;5.95400905609;3.90835456107;46;4
rvnd_n4w4in19_4.out;rvnd;150;3868030;456360;2.27380204201;8.47583048471;19;4
rvnd_n4w4in50_1.out;rvnd;1002;140411101;123828967;7.9810731411;1.13391159114;50;4
rvnd_n4w4in40_2.out;rvnd;493;28640835;7130577;2.15472698212;4.01662235749;40;4
rvnd_n4w4in29_26.out;rvnd;225;830976;410442;1.47495794296;2.02458812695;29;4
rvnd_n4w4in21_21.out;rvnd;150;21691706;1915393;1.64935994148;11.3249374932;21;4
rvnd_n4w4in40_26.out;rvnd;493;28640835;7297169;3.03819704056;3.92492417265;40;4
rvnd_n4w4in16_27.out;rvnd;130;3015132;349958;2.60898590088;8.61569674075;16;4
rvnd_n4w4in25_24.out;rvnd;198;1735156;1212885;1.12342405319;1.43060224176;25;4
rvnd_n4w4in13_10.out;rvnd;105;1633632;590361;1.32057595253;2.76717466093;13;4
rvnd_n4w4in28_10.out;rvnd;225;26142000;13404985;2.89662098885;1.95017003003;28;4
rvnd_n4w4in16_20.out;rvnd;130;3015132;358170;1.70053601265;8.41815897479;16;4
rvnd_n4w4in12_18.out;rvnd;101;111303;28560;1.17801499367;3.89716386555;12;4
rvnd_n4w4in21_6.out;rvnd;150;21691706;1835900;1.77801299095;11.8152982189;21;4
rvnd_n4w4in1_13.out;rvnd;52;558778;145158;1.38485598564;3.84944680968;1;4
rvnd_n4w4in24_14.out;rvnd;195;355421;224297;2.11319708824;1.58459988319;24;4
rvnd_n4w4in18_15.out;rvnd;144;6292213;4191717;1.29453516006;1.50110634854;18;4
rvnd_n4w4in22_22.out;rvnd;152;12011325;5458661;1.67906594276;2.20041599945;22;4
rvnd_n4w4in26_23.out;rvnd;200;36800518;2787239;2.07667088509;13.2032157989;26;4
rvnd_n4w4in30_29.out;rvnd;226;13437654;8023156;1.16178297997;1.674858871;30;4
rvnd_n4w4in15_1.out;rvnd;124;5587613;3458191;1.46823406219;1.61576182461;15;4
rvnd_n4w4in8_13.out;rvnd;100;8993202;991677;2.2963681221;9.06868062887;8;4
rvnd_n4w4in40_27.out;rvnd;493;28640835;7285250;3.84828305244;3.93134552692;40;4
rvnd_n4w4in11_23.out;rvnd;100;9554316;1077380;1.36205196381;8.86810224805;11;4
rvnd_n4w4in33_27.out;rvnd;280;392877;360833;2.24524497986;1.08880562476;33;4
rvnd_n4w4in3_9.out;rvnd;76;70576;18546;1.48634600639;3.80545670225;3;4
rvnd_n4w4in8_19.out;rvnd;100;8993202;1003654;2.14729404449;8.96046047742;8;4
rvnd_n4w4in26_5.out;rvnd;200;36800518;2786210;2.81906700134;13.2080919959;26;4
rvnd_n4w4in26_29.out;rvnd;200;36800518;2742896;1.90552902222;13.4166654514;26;4
rvnd_n4w4in5_13.out;rvnd;99;92473;57618;1.30656003952;1.60493248638;5;4
rvnd_n4w4in44_6.out;rvnd;654;29051701;7867076;5.51231503487;3.69282068713;44;4
rvnd_n4w4in23_8.out;rvnd;159;3443982;3029715;0.975084066391;1.13673464336;23;4
rvnd_n4w4in30_18.out;rvnd;226;13437654;7308225;1.59926199913;1.8387028314;30;4
rvnd_n4w4in5_23.out;rvnd;99;92473;59497;0.90901517868;1.55424643259;5;4
rvnd_n4w4in36_8.out;rvnd;400;42523653;2919272;2.40016293526;14.5665265176;36;4
rvnd_n4w4in19_24.out;rvnd;150;3868030;458613;2.17107605934;8.43419179134;19;4
rvnd_n4w4in28_7.out;rvnd;225;26142000;13382567;2.25440096855;1.95343688546;28;4
rvnd_n4w4in48_13.out;rvnd;783;28536548;3577359;3.65630888939;7.97698749273;48;4
rvnd_n4w4in32_0.out;rvnd;264;9001996;6374624;1.76669502258;1.41216109374;32;4
rvnd_n4w4in38_5.out;rvnd;439;39111669;18817458;2.52584600449;2.07847781565;38;4
rvnd_n4w4in22_24.out;rvnd;152;12011325;4991495;1.19692111015;2.40635821532;22;4
rvnd_n4w4in13_16.out;rvnd;105;1633632;630586;1.42986798286;2.59065694449;13;4
rvnd_n4w4in36_15.out;rvnd;400;42523653;2859566;3.48060107231;14.8706667375;36;4
rvnd_n4w4in5_17.out;rvnd;99;92473;57768;1.30181884766;1.60076512948;5;4
rvnd_n4w4in49_29.out;rvnd;1001;134792339;5489791;9.56688284874;24.5532733395;49;4
rvnd_n4w4in9_14.out;rvnd;100;9661842;994382;1.57159399986;9.71642889755;9;4
rvnd_n4w4in46_1.out;rvnd;724;58705213;14432012;3.40743112564;4.06770816155;46;4
rvnd_n4w4in33_12.out;rvnd;280;392877;372055;1.12571382523;1.05596484391;33;4
rvnd_n4w4in26_3.out;rvnd;200;36800518;2771936;2.0726377964;13.2761066634;26;4
rvnd_n4w4in32_18.out;rvnd;264;9001996;5903154;1.51312685013;1.52494683351;32;4
rvnd_n4w4in15_20.out;rvnd;124;5587613;3391839;1.66957807541;1.64736976018;15;4
rvnd_n4w4in24_19.out;rvnd;195;355421;215410;1.4146361351;1.64997446729;24;4
rvnd_n4w4in32_10.out;rvnd;264;9001996;6220193;1.65439105034;1.4472213322;32;4
rvnd_n4w4in26_6.out;rvnd;200;36800518;2732909;1.91145801544;13.4656946133;26;4
rvnd_n4w4in18_13.out;rvnd;144;6292213;4151393;1.66520905495;1.51568714405;18;4
rvnd_n4w4in35_2.out;rvnd;318;16801647;6017164;2.13107204437;2.79228669852;35;4
rvnd_n4w4in31_26.out;rvnd;262;3322761;2457130;1.29718899727;1.35229352944;31;4
rvnd_n4w4in9_15.out;rvnd;100;9661842;1077646;1.10536503792;8.96569188769;9;4
