in0initial;in6initial;in4initial;in3initial;in2initial;in5initial;in7initial;in1initial;in0final;in6final;in4final;in3final;in2final;in5final;in7final;in1final;in0time;in6time;in4time;in3time;in2time;in5time;in7time;in1time;in0count;in6count;in4count;in3count;in2count;in5count;in7count;in1count
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;149544;3439961;1973658;6107671;7204608;15111672;5647083;1050169;1.07942986488;7.27136611938;3.6442668438;1.75413012505;1.21834397316;3.94178295135;27.8597500324;1.13023805618;62;613;549;261;99;392;1619;87
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;147374;3445630;2004882;6125224;8095607;15220405;5546074;1024261;1.09902620316;8.01621413231;3.99462890625;1.54435110092;1.31769299507;5.45549702644;23.2726120949;1.09340000153;77;688;636;193;138;597;1342;69
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;138200;3445630;1995951;5921545;7200972;14979574;5595461;1077810;1.10783219337;8.0383579731;3.9838449955;1.86865305901;1.1129219532;5.44748783112;18.6506259441;1.15725493431;86;688;610;309;49;610;1053;122
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;142846;3413743;1975326;6015770;8163613;15289418;5666185;1057403;1.10322618484;8.7423388958;4.08955407143;2.10869598389;1.20241689682;3.4230120182;22.7845511436;1.16227793694;80;805;630;391;93;324;1311;121
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;157899;3442586;1940605;6473430;7199400;15275122;5665188;1075211;1.05722904205;5.37481093407;3.72776007652;1.43733716011;1.12463402748;4.00315880775;25.9995779991;1.15133905411;42;434;563;155;55;404;1491;112
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;230568;3505450;2017592;6375957;8158122;15139350;5490640;992909;1.07042694092;8.42250609398;4.03006196022;1.60187602043;1.21665906906;4.43628382683;23.6496081352;1.19669389725;53;766;614;215;98;459;1352;135
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;143221;3422890;1969284;6125224;7202118;15082327;5637846;1040459;1.10937714577;4.48674607277;4.15755295753;1.57799816132;1.4597671032;4.51122689247;23.2271790504;1.19070577621;52;344;639;205;215;468;1334;134
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;141567;3448207;1982464;6006749;8120355;15106594;5516739;997647;1.05735301971;5.23628497124;3.55933308601;1.67631602287;1.16969418526;6.3942091465;16.465072155;1.18291687965;53;423;519;238;74;724;947;138
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;180813;3452064;1961579;6375957;8096313;15134818;5694939;1069511;1.09515500069;6.82768511772;3.24907708168;1.53340482712;1.48848700523;4.36101913452;22.628319025;1.14066195488;75;577;468;192;221;447;1297;105
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;136510;3490002;1970993;6274072;7199400;15273158;5696412;1048996;1.10049414635;8.28615808487;4.48378586769;1.97415804863;1.09205889702;5.89975595474;25.5735049248;1.16341090202;66;750;715;344;45;671;1582;118
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;139087;3408564;1968908;6238153;8158122;15214714;5611846;1042605;1.03810596466;6.30533289909;4.22542309761;2.00068712234;1.20632505417;4.66804504395;18.7453429699;1.14489006996;37;523;659;353;96;492;1059;102
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;143660;3428487;2026867;6104801;8116603;15111229;5472396;1016420;1.0706808567;7.92239904404;3.66113805771;1.82897996902;1.31898808479;4.09581303596;17.3214859962;1.27599596977;58;707;538;300;148;413;1017;205
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;146473;3419631;2010514;6261986;8123879;15103247;5501470;1065252;1.10376596451;7.00570416451;3.93628001213;1.45867490768;1.43027496338;3.95001578331;27.2335500717;1.15701508522;74;601;594;164;198;395;1587;115
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;144214;3412939;1980412;6272005;8125914;15333142;5556503;1033379;1.09269881248;4.39237999916;6.36515712738;2.00382685661;1.21229100227;5.2053399086;22.8390660286;1.15509581566;77;338;1135;357;95;568;1321;111
558778;28536548;33439101;16801647;13437654;83873134;134792339;8670796;170419;3431539;2018920;6262276;8131083;15399558;5510405;1009831;1.08346414566;10.4932441711;3.49072909355;1.66669893265;1.23331999779;4.31019306183;14.644149065;1.12044095993;62;971;506;239;109;444;833;92
