"initial";"final";"count";"time";"imp";"inum";"n";"w";"solver";"sample"
"7286190";"1051014";"150";"3.85643410683";"6.93253372457";"1";"4";"5";"gdvnd";"75"
"32964818";"1984181";"510";"6.22551202774";"16.6138159775";"4";"4";"5";"gdvnd";"52"
"70315631";"3473406";"882";"13.5296030045";"20.2439999816";"6";"4";"5";"gdvnd";"94"
"90590971";"6274724";"310";"4.16792702675";"14.4374431449";"3";"4";"5";"gdvnd";"98"
"178853510";"7598515";"261";"3.82084393501";"23.5379557716";"2";"4";"5";"gdvnd";"31"
"128794749";"5573397";"1022";"20.6016790867";"23.1088416992";"7";"4";"5";"gdvnd";"10"
"71139171";"3403491";"856";"14.3824839592";"20.9018243327";"6";"4";"5";"gdvnd";"17"
"94497418";"5932470";"404";"5.47623300552";"15.9288488606";"3";"4";"5";"gdvnd";"12"
"7797753";"963332";"188";"3.35068511963";"8.09456449075";"1";"4";"5";"gdvnd";"74"
"188156565";"6998823";"249";"4.56496405602";"26.8840296433";"2";"4";"5";"gdvnd";"37"
"67456656";"3478373";"653";"11.1583881378";"19.3931634129";"6";"4";"5";"gdvnd";"22"
"7655758";"983835";"171";"4.37353587151";"7.78154670245";"1";"4";"5";"gdvnd";"22"
"98221368";"6088792";"336";"5.26580309868";"16.1315032604";"3";"4";"5";"gdvnd";"38"
"68357629";"3476147";"710";"11.7891030312";"19.6647693553";"6";"4";"5";"gdvnd";"39"
"289386823";"14372118";"657";"9.83947205544";"20.135294116";"5";"4";"5";"gdvnd";"2"
"284141250";"14465089";"686";"9.68828201294";"19.6432424301";"5";"4";"5";"gdvnd";"79"
"129241846";"5573165";"1014";"20.8628408909";"23.1900268519";"7";"4";"5";"gdvnd";"64"
"95507523";"6087258";"429";"4.61874103546";"15.6897445451";"3";"4";"5";"gdvnd";"10"
"93419630";"6182791";"360";"4.27104210854";"15.1096212051";"3";"4";"5";"gdvnd";"73"
"185640758";"7225858";"236";"4.46738815308";"25.6911716228";"2";"4";"5";"gdvnd";"79"
"69874748";"3389746";"790";"11.4372320175";"20.6135645562";"6";"4";"5";"gdvnd";"89"
"190190910";"7176296";"226";"4.78317594528";"26.5026568023";"2";"4";"5";"gdvnd";"62"
"284472026";"14308509";"612";"8.9561829567";"19.8813185916";"5";"4";"5";"gdvnd";"36"
"772033";"160671";"43";"3.7354362011";"4.80505505038";"0";"4";"5";"gdvnd";"92"
"193785083";"6960047";"334";"4.35910606384";"27.8424963222";"2";"4";"5";"gdvnd";"99"
"70019605";"3879911";"375";"7.97069096565";"18.0467039064";"6";"4";"5";"gdvnd";"96"
"286930363";"14187001";"648";"8.38135814667";"20.2248779006";"5";"4";"5";"gdvnd";"26"
"130439916";"5498754";"1084";"19.6413090229";"23.721722412";"7";"4";"5";"gdvnd";"99"
"32770076";"2035325";"505";"5.93305706978";"16.1006600911";"4";"4";"5";"gdvnd";"25"
"91858460";"6037448";"377";"5.13469815254";"15.2147828023";"3";"4";"5";"gdvnd";"7"
"7937038";"1024395";"145";"3.2919690609";"7.74802493179";"1";"4";"5";"gdvnd";"9"
"34144703";"2004629";"503";"6.1895699501";"17.0329287863";"4";"4";"5";"gdvnd";"81"
