initial	final	count	time	imp	inum	n	w	solver	sample
33256650	2030443	NA	4.47744703293	16.3790118708	4	2	6	dvnd	32
69062420	3392949	NA	5.76569914818	20.3546885025	6	2	6	dvnd	19
276471571	14498327	NA	5.90068507195	19.0692050883	5	2	6	dvnd	56
129624949	5706161	NA	9.05994987488	22.7166651975	7	2	6	dvnd	67
7133406	993447	NA	1.69328713417	7.18045955144	1	2	6	dvnd	21
32686606	1985843	NA	3.54943704605	16.4598137919	4	2	6	dvnd	83
32703609	2020961	NA	3.94463300705	16.1822068808	4	2	6	dvnd	96
71084849	3439183	NA	6.13845491409	20.6691092041	6	2	6	dvnd	72
276172025	14390135	NA	5.47879695892	19.191760536	5	2	6	dvnd	53
705667	138749	NA	1.48959183693	5.0859249436	0	2	6	dvnd	52
274581917	14449674	NA	4.70837807655	19.0026374989	5	2	6	dvnd	39
69879806	3423551	NA	6.55387401581	20.4114984704	6	2	6	dvnd	30
90535003	6144162	NA	2.34070014954	14.7351262874	3	2	6	dvnd	56
67671684	3375731	NA	6.62052702904	20.046527404	6	2	6	dvnd	53
33184260	2006897	NA	3.39852595329	16.5351086777	4	2	6	dvnd	90
839024	164967	NA	2.63069701195	5.08601114162	0	2	6	dvnd	93
735660	145913	NA	1.67526698112	5.04177146656	0	2	6	dvnd	41
128525236	5483599	NA	9.08579397202	23.4381171927	7	2	6	dvnd	78
130346287	5586737	NA	8.42590093613	23.3313805536	7	2	6	dvnd	46
803842	144257	NA	2.66441607475	5.57229111932	0	2	6	dvnd	49
279990683	14127075	NA	5.1992650032	19.8194377109	5	2	6	dvnd	8
72251736	3424340	NA	5.45252299309	21.0994632542	6	2	6	dvnd	51
32863345	2000559	NA	4.97315597534	16.4270811308	4	2	6	dvnd	51
130233669	5477243	NA	7.88226819038	23.7772304424	7	2	6	dvnd	49
678589	147261	NA	2.7167699337	4.60807002533	0	2	6	dvnd	11
193976412	7515193	NA	2.12270402908	25.811234921	2	2	6	dvnd	2
97405774	5957756	NA	2.82583594322	16.3494063872	3	2	6	dvnd	15
68965750	3376485	NA	6.99314498901	20.4253091603	6	2	6	dvnd	29
286539082	14641137	NA	4.99084496498	19.5708217197	5	2	6	dvnd	25
88848718	6165773	NA	3.98539090157	14.4099884962	3	2	6	dvnd	29
33793542	2001934	NA	4.58966994286	16.8804476072	4	2	6	dvnd	60
33355014	2005036	NA	4.47485494614	16.6356185126	4	2	6	dvnd	57
91879086	6323476	NA	2.58499789238	14.529838652	3	2	6	dvnd	86
32748190	2032700	NA	3.60301494598	16.1106852954	4	2	6	dvnd	1
33438579	2005049	NA	4.76902389526	16.677187939	4	2	6	dvnd	14
32880901	2023841	NA	3.47955489159	16.2467807501	4	2	6	dvnd	22
93560696	6371231	NA	3.08844709396	14.6848695331	3	2	6	dvnd	0
128484827	5622026	NA	9.85686993599	22.8538300961	7	2	6	dvnd	88
7030100	1034268	NA	1.81888103485	6.79717442674	1	2	6	dvnd	22
8296344	961240	NA	2.84920787811	8.63087678415	1	2	6	dvnd	46
188344581	7399908	NA	2.02514004707	25.4522868392	2	2	6	dvnd	85
282411435	14417212	NA	4.6335709095	19.5884915197	5	2	6	dvnd	17
831195	159410	NA	1.50322198868	5.21419609811	0	2	6	dvnd	17
278282530	13969583	NA	4.58877491951	19.9206039293	5	2	6	dvnd	91
32851442	1932841	NA	3.97020101547	16.9964534072	4	2	6	dvnd	10
130897018	5572163	NA	9.21624302864	23.4912399368	7	2	6	dvnd	55
33719923	1996567	NA	3.71083378792	16.8889513851	4	2	6	dvnd	61
179428744	7035745	NA	1.98906612396	25.5024512685	2	2	6	dvnd	94
726793	173604	NA	2.66204404831	4.18649915901	0	2	6	dvnd	77
70357798	3400119	NA	5.84531807899	20.6927457539	6	2	6	dvnd	74
133563596	5634215	NA	8.39673995972	23.7058039141	7	2	6	dvnd	84
68323448	3384700	NA	6.75751495361	20.1859686235	6	2	6	dvnd	88
131863416	5549319	NA	8.08115410805	23.7620897267	7	2	6	dvnd	96
32558301	2010897	NA	3.32806706429	16.190934195	4	2	6	dvnd	52
182382905	8341104	NA	3.49679803848	21.8655594032	2	2	6	dvnd	8
196682907	7189330	NA	3.26770019531	27.3576128791	2	2	6	dvnd	45
278174645	14767342	NA	4.4513528347	18.8371505854	5	2	6	dvnd	32
735962	157238	NA	1.60834693909	4.68056067872	0	2	6	dvnd	96
68501485	3390915	NA	5.74344706535	20.2014751181	6	2	6	dvnd	62
130805795	5565080	NA	9.59322190285	23.5047465625	7	2	6	dvnd	64
277754734	14310889	NA	4.48883605003	19.4086289119	5	2	6	dvnd	34
32209306	1984522	NA	3.70329093933	16.2302589742	4	2	6	dvnd	89
191208914	7214958	NA	3.38274216652	26.501736254	2	2	6	dvnd	14
283589103	14202201	NA	5.19925308228	19.9679685564	5	2	6	dvnd	6
202187101	7128023	NA	2.97096586227	28.365102217	2	2	6	dvnd	56
34066354	1951750	NA	4.03496313095	17.4542610478	4	2	6	dvnd	7
189228992	7137391	NA	3.29156088829	26.5123477192	2	2	6	dvnd	38
133383997	5716946	NA	9.11726117134	23.3313375708	7	2	6	dvnd	2
68835506	3384173	NA	5.68486404419	20.3404217219	6	2	6	dvnd	65
189150279	7258396	NA	2.09340810776	26.0595149397	2	2	6	dvnd	22
285066617	14578038	NA	5.96097898483	19.5545255816	5	2	6	dvnd	58
70118873	3445179	NA	5.74807882309	20.3527517728	6	2	6	dvnd	95
740724	146112	NA	2.74043107033	5.0695630749	0	2	6	dvnd	97
275054195	13782578	NA	5.84573197365	19.9566579634	5	2	6	dvnd	5
270792075	14268937	NA	4.58909201622	18.9777328893	5	2	6	dvnd	57
68706453	3422486	NA	6.05877685547	20.0750136012	6	2	6	dvnd	79
8413440	992690	NA	2.89794898033	8.47539513846	1	2	6	dvnd	18
8366982	1020686	NA	2.83290600777	8.1974103691	1	2	6	dvnd	55
8267268	1024110	NA	1.70890402794	8.07263672848	1	2	6	dvnd	43
72147310	3388085	NA	6.0037560463	21.29442148	6	2	6	dvnd	48
31910452	1969968	NA	4.84218883514	16.198462107	4	2	6	dvnd	98
94498934	6290605	NA	3.71462988853	15.0222329967	3	2	6	dvnd	98
868465	143518	NA	1.50600004196	6.05126186262	0	2	6	dvnd	28
8456992	1043719	NA	2.828799963	8.10274796186	1	2	6	dvnd	84
70587928	3424777	NA	6.77793288231	20.6109559834	6	2	6	dvnd	54
69294390	3457887	NA	6.42895698547	20.0395183533	6	2	6	dvnd	56
183451978	7046874	NA	2.09302210808	26.0331003506	2	2	6	dvnd	74
95733221	6252213	NA	3.76232290268	15.3118937247	3	2	6	dvnd	24
71358113	3376808	NA	6.42782092094	21.1318241961	6	2	6	dvnd	71
130575992	5561137	NA	9.94804501534	23.4800890537	7	2	6	dvnd	8
294587289	14427912	NA	4.55415201187	20.4178739793	5	2	6	dvnd	12
281538937	14663988	NA	4.4627468586	19.1993431118	5	2	6	dvnd	97
128748465	5556675	NA	10.4627490044	23.1700549339	7	2	6	dvnd	16
198186858	6402188	NA	3.2673060894	30.9561134412	2	2	6	dvnd	76
282054584	14348915	NA	4.01664495468	19.6568579576	5	2	6	dvnd	84
93112980	6076907	NA	3.17987680435	15.3224296505	3	2	6	dvnd	6
70122687	3464104	NA	6.9409468174	20.2426621718	6	2	6	dvnd	73
70539455	3419075	NA	5.59764909744	20.6311517004	6	2	6	dvnd	44
726053	143473	NA	2.68763017654	5.06055494762	0	2	6	dvnd	87
278588691	14446033	NA	4.5414249897	19.2847884952	5	2	6	dvnd	0
69554794	3506701	NA	5.50629711151	19.8348231001	6	2	6	dvnd	50
129349234	5606689	NA	8.54182600975	23.0705205871	7	2	6	dvnd	30
8154844	1019708	NA	2.66471481323	7.99723450243	1	2	6	dvnd	3
282310785	14377392	NA	5.33856201172	19.6357437427	5	2	6	dvnd	55
185007732	6416457	NA	3.08641290665	28.8333159561	2	2	6	dvnd	96
287434461	14450551	NA	5.58235311508	19.8908997311	5	2	6	dvnd	47
185798201	6915710	NA	2.07990098	26.8661064446	2	2	6	dvnd	57
203326632	7202011	NA	2.15974998474	28.2319246666	2	2	6	dvnd	89
192949724	8334620	NA	2.22071099281	23.1503924594	2	2	6	dvnd	75
68684163	3413327	NA	5.75144982338	20.1223507153	6	2	6	dvnd	67
769729	161146	NA	2.56530404091	4.77659389622	0	2	6	dvnd	18
32378783	1998887	NA	4.6227209568	16.1984059129	4	2	6	dvnd	15
131310048	5537439	NA	8.49209499359	23.7131367045	7	2	6	dvnd	42
195023095	7386029	NA	1.95982408524	26.4043229454	2	2	6	dvnd	10
127312487	5403800	NA	9.16377806664	23.5598073578	7	2	6	dvnd	76
93699447	6437394	NA	3.61713194847	14.555493574	3	2	6	dvnd	79
130704396	5597994	NA	9.5499060154	23.3484344571	7	2	6	dvnd	41
33174275	2011905	NA	4.05324006081	16.488986806	4	2	6	dvnd	69
286105974	14268155	NA	4.43220496178	20.0520651759	5	2	6	dvnd	85
8731522	983900	NA	1.72753715515	8.87439983738	1	2	6	dvnd	34
33086314	1993010	NA	3.57277703285	16.6011781175	4	2	6	dvnd	2
861367	142330	NA	2.67665100098	6.05190051289	0	2	6	dvnd	74
32273235	2036800	NA	3.63834095001	15.8450682443	4	2	6	dvnd	12
8545859	1077449	NA	2.84314990044	7.93156706257	1	2	6	dvnd	26
803923	154639	NA	2.7168648243	5.19870795854	0	2	6	dvnd	99
195849313	7623957	NA	2.08186817169	25.6886696764	2	2	6	dvnd	30
71231036	3442025	NA	5.39315319061	20.694514421	6	2	6	dvnd	28
33669421	2007307	NA	3.1149661541	16.773428778	4	2	6	dvnd	8
752926	145226	NA	1.54034590721	5.18451241513	0	2	6	dvnd	50
271734652	14298435	NA	4.65251803398	19.0045030802	5	2	6	dvnd	28
67331706	3389362	NA	6.36513400078	19.8655988944	6	2	6	dvnd	84
278807675	14315515	NA	4.40393900871	19.4759095289	5	2	6	dvnd	16
94024504	5925561	NA	2.78188300133	15.8676121974	3	2	6	dvnd	2
205675420	6963949	NA	2.05422687531	29.5343087665	2	2	6	dvnd	23
93364637	5875136	NA	3.81172704697	15.8914852354	3	2	6	dvnd	60
33465690	1991238	NA	4.49726510048	16.8064741633	4	2	6	dvnd	43
276761380	14129848	NA	3.92342495918	19.5870033421	5	2	6	dvnd	99
274041094	14335209	NA	4.57530498505	19.11664448	5	2	6	dvnd	38
7958410	1023228	NA	2.94124078751	7.7777484588	1	2	6	dvnd	96
90259074	5934584	NA	3.87400007248	15.2089976315	3	2	6	dvnd	40
732537	154112	NA	1.50927782059	4.75327683762	0	2	6	dvnd	45
128256826	5651399	NA	8.83680701256	22.6947037362	7	2	6	dvnd	68
186261478	7561099	NA	2.05484676361	24.6341805603	2	2	6	dvnd	13
8460829	1026832	NA	2.85727596283	8.23974028858	1	2	6	dvnd	89
8542301	1005033	NA	2.75819206238	8.49952290124	1	2	6	dvnd	74
744773	138941	NA	1.46113705635	5.36035439503	0	2	6	dvnd	84
72315577	3381738	NA	5.72301983833	21.3841453714	6	2	6	dvnd	81
94107340	6114664	NA	3.45629000664	15.3904351899	3	2	6	dvnd	36
32505589	1988384	NA	4.54811406136	16.3477421866	4	2	6	dvnd	23
175515655	7147073	NA	1.90246891975	24.5576972559	2	2	6	dvnd	52
194046165	7652320	NA	3.22648096085	25.3578215495	2	2	6	dvnd	20
33794153	2013028	NA	3.66020989418	16.7877212836	4	2	6	dvnd	17
818368	137060	NA	1.48183107376	5.97087406975	0	2	6	dvnd	29
93662437	6236385	NA	2.6881570816	15.0187066706	3	2	6	dvnd	89
759563	164189	NA	2.71373987198	4.62615035112	0	2	6	dvnd	79
283620675	14228739	NA	5.43040204048	19.9329452174	5	2	6	dvnd	93
89416398	6005874	NA	3.40957784653	14.8881574938	3	2	6	dvnd	61
7965028	1017016	NA	2.78436017036	7.83176272546	1	2	6	dvnd	54
33197205	1968817	NA	4.73701620102	16.8614985547	4	2	6	dvnd	39
789056	152584	NA	1.63715815544	5.17128925706	0	2	6	dvnd	76
171164197	7592024	NA	3.19160890579	22.5452655313	2	2	6	dvnd	42
756653	142905	NA	2.78661394119	5.29479724292	0	2	6	dvnd	14
32083144	1976405	NA	4.73527383804	16.2330817823	4	2	6	dvnd	95
85770654	5985336	NA	2.60702586174	14.3301318422	3	2	6	dvnd	55
93573838	6159398	NA	3.84994482994	15.1920427938	3	2	6	dvnd	96
71898217	3419718	NA	5.90771698952	21.0246040755	6	2	6	dvnd	40
860380	147220	NA	2.6992559433	5.84417878006	0	2	6	dvnd	8
7509716	1053620	NA	1.57151508331	7.12753744234	1	2	6	dvnd	16
94234447	6405023	NA	3.68189692497	14.7125852632	3	2	6	dvnd	51
33686709	1996890	NA	3.56328892708	16.8695867073	4	2	6	dvnd	72
