"initial";"final";"count";"time";"imp";"inum";"n";"w";"solver";"sample"
"680166";"156319";"-2";"2.46994686127";"4.35114093616";"0";"4";"4";"dvnd";"0"
"803658";"155643";"-2";"2.51783013344";"5.16347024922";"0";"4";"4";"dvnd";"1"
"773147";"140452";"-2";"2.45917797089";"5.50470623416";"0";"4";"4";"dvnd";"10"
"678589";"137392";"-2";"2.56848883629";"4.93907214394";"0";"4";"4";"dvnd";"11"
"852143";"135079";"-2";"2.37332201004";"6.30847874207";"0";"4";"4";"dvnd";"12"
"828984";"139798";"-2";"2.53813004494";"5.92987024135";"0";"4";"4";"dvnd";"13"
"756653";"142012";"-2";"2.56836915016";"5.32809199223";"0";"4";"4";"dvnd";"14"
"780424";"150754";"-2";"2.55492186546";"5.17680459557";"0";"4";"4";"dvnd";"15"
"728377";"138829";"-2";"2.47487211227";"5.24657672388";"0";"4";"4";"dvnd";"16"
"831195";"155293";"-2";"2.49702596664";"5.35243056674";"0";"4";"4";"dvnd";"17"
"769729";"146047";"-2";"2.44294595718";"5.27041979637";"0";"4";"4";"dvnd";"18"
"799161";"151979";"-2";"2.37961316109";"5.25836464248";"0";"4";"4";"dvnd";"19"
"813097";"144165";"-2";"2.57283496857";"5.64004439358";"0";"4";"4";"dvnd";"2"
"833724";"140298";"-2";"2.50625610352";"5.94252234529";"0";"4";"4";"dvnd";"20"
"699630";"150848";"-2";"1.51751208305";"4.63797995333";"0";"4";"4";"dvnd";"21"
"828040";"134859";"-2";"2.31232714653";"6.14004256297";"0";"4";"4";"dvnd";"22"
"714589";"139617";"-2";"2.44026994705";"5.11820910061";"0";"4";"4";"dvnd";"23"
"789223";"138583";"-2";"2.46763801575";"5.69494815381";"0";"4";"4";"dvnd";"24"
"729647";"141405";"-2";"2.51287388802";"5.15998019872";"0";"4";"4";"dvnd";"25"
"754324";"141336";"-2";"2.49709010124";"5.33709741326";"0";"4";"4";"dvnd";"26"
