"initial";"final";"count";"time";"imp";"inum";"n";"w";"type"
8670796;1029259;102;2.69328308105;8.424309138904785;1;2;6;"dvnd"
13437654;7199400;94;2.73912501335;1.8664963746978915;2;2;6;"dvnd"
16801647;6399914;271;3.05818510056;2.625292621119596;3;2;6;"dvnd"
33439101;1983215;656;3.75008893013;16.861056920202802;4;2;6;"dvnd"
83873134;15394854;499;3.91453695297;5.448127926383712;5;2;6;"dvnd"
28536548;3429833;661;4.7922501564;8.320098383798861;6;2;6;"dvnd"
134792339;5626165;1235;8.69506907463;23.958120495932842;7;2;6;"dvnd"
558778;136517;68;2.65468001366;4.093101957997905;0;2;6;"dvnd"
8670796;1014164;125;2.75188589096;8.54969807644523;1;2;6;"dvnd"
13437654;7200240;72;2.74612307549;1.866278624045865;2;2;6;"dvnd"
16801647;6459044;218;2.90850281715;2.601259102740282;3;2;6;"dvnd"
33439101;2009604;645;2.81665492058;16.63964691551171;4;2;6;"dvnd"
83873134;15387875;482;3.67769002914;5.450598864365612;5;2;6;"dvnd"
28536548;3364562;536;4.17472791672;8.481504576227158;6;2;6;"dvnd"
134792339;5659923;1165;8.02426505089;23.815224871433763;7;2;6;"dvnd"
558778;140788;62;2.68181705475;3.968932011250959;0;2;6;"dvnd"
8670796;1018965;168;2.88894104958;8.509414945557502;1;2;6;"dvnd"
13437654;7199988;71;2.66806817055;1.8663439439065732;2;2;6;"dvnd"
16801647;6412083;257;2.91479110718;2.620310279826384;3;2;6;"dvnd"
33439101;2035671;730;3.83564400673;16.4265743334753;4;2;6;"dvnd"
83873134;15262379;483;3.93515396118;5.495416802321578;5;2;6;"dvnd"
28536548;3395830;562;4.15871310234;8.40340888678173;6;2;6;"dvnd"
134792339;5558972;1264;8.51833796501;24.247709648474576;7;2;6;"dvnd"
558778;142803;35;2.691614151;3.9129290000910344;0;2;6;"dvnd"
8670796;991875;91;2.66085410118;8.741823314429741;1;2;6;"dvnd"
13437654;7199400;56;2.67123699188;1.8664963746978915;2;2;6;"dvnd"
16801647;6260636;312;2.08941912651;2.6836965126226793;3;2;6;"dvnd"
33439101;2040359;573;3.76687097549;16.388832063377084;4;2;6;"dvnd"
83873134;15093905;559;3.01925802231;5.556755127317947;5;2;6;"dvnd"
28536548;3389412;759;4.14506602287;8.419321109384164;6;2;6;"dvnd"
134792339;5595347;1449;9.8049929142;24.09007680846246;7;2;6;"dvnd"
558778;138463;67;2.65510392189;4.035576291139149;0;2;6;"dvnd"
8670796;1022625;142;1.6739089489;8.478959540398485;1;2;6;"dvnd"
13437654;7200972;54;2.68010878563;1.8660889113303036;2;2;6;"dvnd"
16801647;6438581;178;2.73890304565;2.609526384773291;3;2;6;"dvnd"
33439101;2047406;610;3.83065295219;16.332423075833518;4;2;6;"dvnd"
83873134;15390403;486;3.86894488335;5.449703558769708;5;2;6;"dvnd"
28536548;3379680;597;4.32672810555;8.443565071249349;6;2;6;"dvnd"
134792339;5656585;1265;8.80679607391;23.829278442735326;7;2;6;"dvnd"
558778;150670;51;2.5753660202;3.708621490674985;0;2;6;"dvnd"
8670796;1025068;83;2.71148300171;8.458752004745051;1;2;6;"dvnd"
13437654;7198668;78;2.79289197922;1.866686170274834;2;2;6;"dvnd"
16801647;6343010;336;3.21480417252;2.6488444760452845;3;2;6;"dvnd"
33439101;2057002;664;3.96129012108;16.256231641972153;4;2;6;"dvnd"
83873134;15366328;502;3.69874000549;5.458241812878132;5;2;6;"dvnd"
28536548;3399268;714;4.87577199936;8.394909727623713;6;2;6;"dvnd"
134792339;5522318;1585;10.0386669636;24.408652127602938;7;2;6;"dvnd"
558778;139420;75;1.67542099953;4.007875484148616;0;2;6;"dvnd"
8670796;1016011;89;2.77054715157;8.534155634141756;1;2;6;"dvnd"
13437654;7200972;101;2.74430513382;1.8660889113303036;2;2;6;"dvnd"
16801647;6420242;357;2.13964986801;2.6169803256637367;3;2;6;"dvnd"
33439101;2000952;742;4.01761412621;16.711595780408526;4;2;6;"dvnd"
83873134;15228871;600;4.23848700523;5.507508337289087;5;2;6;"dvnd"
28536548;3407088;678;4.74430418015;8.375641603621627;6;2;6;"dvnd"
134792339;5586263;1248;8.52630114555;24.129250448824195;7;2;6;"dvnd"
558778;142803;37;2.62656188011;3.9129290000910344;0;2;6;"dvnd"
8670796;997742;78;2.6470220089;8.690418966025286;1;2;6;"dvnd"
13437654;7192320;78;2.73909902573;1.8683337226374799;2;2;6;"dvnd"
16801647;6366861;189;2.78943586349;2.638921597314595;3;2;6;"dvnd"
33439101;2021644;637;3.97808504105;16.540548682161646;4;2;6;"dvnd"
83873134;15400627;501;3.81116104126;5.446085669109446;5;2;6;"dvnd"
28536548;3511906;480;3.93239307404;8.125658260784885;6;2;6;"dvnd"
134792339;5574962;1205;8.31332015991;24.178162828733182;7;2;6;"dvnd"
558778;138092;81;2.67338204384;4.0464183298091125;0;2;6;"dvnd"
8670796;1022945;126;2.72860097885;8.476307132837054;1;2;6;"dvnd"
13437654;7430958;139;2.7759950161;1.8083339994654795;2;2;6;"dvnd"
16801647;6120259;339;3.11134386063;2.7452509771236806;3;2;6;"dvnd"
33439101;2024612;756;3.03143405914;16.516300901110927;4;2;6;"dvnd"
83873134;15175657;583;4.04425287247;5.526820618046388;5;2;6;"dvnd"
28536548;3358110;767;5.08063197136;8.497800250736278;6;2;6;"dvnd"
134792339;5774412;1266;7.68461108208;23.34304150794921;7;2;6;"dvnd"
558778;143268;65;2.73488306999;3.9002289415640616;0;2;6;"dvnd"
8670796;986071;137;2.84398508072;8.793277563177499;1;2;6;"dvnd"
13437654;7200972;55;2.7939248085;1.8660889113303036;2;2;6;"dvnd"
16801647;6107124;214;2.87522006035;2.751155371988517;3;2;6;"dvnd"
33439101;1967293;621;3.64002418518;16.99751943406498;4;2;6;"dvnd"
83873134;15212396;377;3.28944516182;5.51347295981514;5;2;6;"dvnd"
28536548;3453755;745;5.12012505531;8.26247026786787;6;2;6;"dvnd"
134792339;5629739;1463;9.55121803284;23.942910852527977;7;2;6;"dvnd"
558778;139149;71;2.78236413002;4.015681032562218;0;2;6;"dvnd"
8670796;1029001;120;2.70725607872;8.426421354303834;1;2;6;"dvnd"
13437654;7207971;101;2.83666491508;1.8642769234226941;2;2;6;"dvnd"
16801647;6140930;381;3.33026719093;2.73601018086837;3;2;6;"dvnd"
33439101;1948823;395;3.21348714828;17.1586136863122;4;2;6;"dvnd"
83873134;15317075;562;3.97555208206;5.4757931262985915;5;2;6;"dvnd"
28536548;3406787;805;5.44329714775;8.376381617048557;6;2;6;"dvnd"
134792339;5479596;1145;7.86308503151;24.598955652934997;7;2;6;"dvnd"
558778;142803;37;2.61844491959;3.9129290000910344;0;2;6;"dvnd"
8670796;1039456;118;2.69775986671;8.341667179755564;1;2;6;"dvnd"
13437654;7200240;126;2.77480888367;1.866278624045865;2;2;6;"dvnd"
16801647;6438581;153;2.71055293083;2.609526384773291;3;2;6;"dvnd"
33439101;2021693;681;3.96027994156;16.540147787028;4;2;6;"dvnd"
83873134;15153760;490;3.62639307976;5.534806807023472;5;2;6;"dvnd"
28536548;3369617;564;4.24799084663;8.46878087331587;6;2;6;"dvnd"
134792339;5540009;1246;8.44228792191;24.33070758549309;7;2;6;"dvnd"
558778;150014;62;2.68058896065;3.7248390150252644;0;2;6;"dvnd"
8670796;1049286;147;2.70409798622;8.263520146080287;1;2;6;"dvnd"
13437654;7199400;88;2.77118182182;1.8664963746978915;2;2;6;"dvnd"
16801647;6443540;219;2.82564496994;2.607518072363949;3;2;6;"dvnd"
33439101;2018686;644;3.84151101112;16.564785707138206;4;2;6;"dvnd"
83873134;15218372;575;4.08764386177;5.511307911253582;5;2;6;"dvnd"
28536548;3417176;556;4.18273901939;8.350915492792879;6;2;6;"dvnd"
134792339;5658132;1087;7.59329915047;23.822763237054208;7;2;6;"dvnd"
558778;147303;58;2.71446609497;3.7933918521686594;0;2;6;"dvnd"
8670796;1021582;121;2.79958415031;8.487616265752528;1;2;6;"dvnd"
13437654;7199400;60;2.83204579353;1.8664963746978915;2;2;6;"dvnd"
16801647;6140879;294;1.94338512421;2.73603290343288;3;2;6;"dvnd"
33439101;2040586;662;2.82962203026;16.387008927827594;4;2;6;"dvnd"
83873134;15165079;572;4.12192797661;5.530675705678816;5;2;6;"dvnd"
28536548;3522886;502;3.93811202049;8.10033251146929;6;2;6;"dvnd"
134792339;5599191;1262;8.61513710022;24.073538302229732;7;2;6;"dvnd"
558778;138092;73;2.78735613823;4.0464183298091125;0;2;6;"dvnd"
8670796;1069771;158;2.81389594078;8.105282345473938;1;2;6;"dvnd"
13437654;7402137;157;2.86530017853;1.8153749383455076;2;2;6;"dvnd"
16801647;6287861;222;2.88121604919;2.6720767205254696;3;2;6;"dvnd"
33439101;2049072;513;3.59737610817;16.31914398322753;4;2;6;"dvnd"
83873134;15248603;539;4.02468395233;5.500381510358687;5;2;6;"dvnd"
28536548;3434315;694;5.0411798954;8.309240125032211;6;2;6;"dvnd"
134792339;5647857;1017;7.2990899086;23.866103373367988;7;2;6;"dvnd"
558778;140300;78;2.67744708061;3.982736992159658;0;2;6;"dvnd"
8670796;1030916;120;2.8286049366;8.410768675624396;1;2;6;"dvnd"
13437654;7199400;99;2.81099009514;1.8664963746978915;2;2;6;"dvnd"
16801647;6248724;198;2.79252886772;2.6888124679534573;3;2;6;"dvnd"
33439101;2015764;600;3.73442387581;16.588797597337784;4;2;6;"dvnd"
83873134;15202714;540;3.91336584091;5.516984270045467;5;2;6;"dvnd"
28536548;3373503;530;4.17817497253;8.459025529249566;6;2;6;"dvnd"
134792339;5640481;1186;8.11413884163;23.897312835554274;7;2;6;"dvnd"
558778;151071;59;2.74510192871;3.698777396058807;0;2;6;"dvnd"
8670796;1017596;76;2.64914011955;8.52086289647365;1;2;6;"dvnd"
13437654;7433490;102;2.73220682144;1.80771804361074;2;2;6;"dvnd"
16801647;6159547;297;3.08804011345;2.727740692619116;3;2;6;"dvnd"
33439101;2003241;639;3.64871406555;16.69250030325857;4;2;6;"dvnd"
83873134;15093721;603;4.15410614014;5.556822866939173;5;2;6;"dvnd"
28536548;3428969;619;4.70481300354;8.322194805494012;6;2;6;"dvnd"
134792339;5540601;1282;7.74382305145;24.32810790742737;7;2;6;"dvnd"
558778;140804;83;2.73196911812;3.9684810090622427;0;2;6;"dvnd"
8670796;986319;128;2.80459189415;8.79106658190707;1;2;6;"dvnd"
13437654;7200972;64;2.74090695381;1.8660889113303036;2;2;6;"dvnd"
16801647;6263190;249;2.90720891953;2.6826021564091143;3;2;6;"dvnd"
33439101;1998841;738;3.01200413704;16.729245097534022;4;2;6;"dvnd"
83873134;15326556;554;4.04248595238;5.4724058033650875;5;2;6;"dvnd"
28536548;3371299;540;4.10070490837;8.464555650507416;6;2;6;"dvnd"
134792339;5700565;1210;7.34122490883;23.645434970042444;7;2;6;"dvnd"
558778;139340;51;2.72735500336;4.0101765465767185;0;2;6;"dvnd"
8670796;1024270;130;2.71523785591;8.465342146113818;1;2;6;"dvnd"
13437654;7418312;124;2.73326396942;1.8114166672957406;2;2;6;"dvnd"
16801647;6169411;322;3.1488468647;2.723379427955116;3;2;6;"dvnd"
33439101;1989299;657;3.89928603172;16.809489674503432;4;2;6;"dvnd"
83873134;15118205;525;4.10726094246;5.547823567678835;5;2;6;"dvnd"
28536548;3443292;683;4.80871295929;8.287577120964473;6;2;6;"dvnd"
134792339;5545087;1224;8.29486489296;24.30842636012744;7;2;6;"dvnd"
558778;138092;68;2.68052697182;4.0464183298091125;0;2;6;"dvnd"
8670796;991431;145;2.83845806122;8.745738230900587;1;2;6;"dvnd"
13437654;7199400;69;2.7811999321;1.8664963746978915;2;2;6;"dvnd"
16801647;6125349;304;3.09984302521;2.7429697475196924;3;2;6;"dvnd"
33439101;2004463;709;3.70845603943;16.682323894230027;4;2;6;"dvnd"
83873134;15203562;518;3.94487285614;5.516676552507892;5;2;6;"dvnd"
28536548;3462330;674;4.81612086296;8.242006972183471;6;2;6;"dvnd"
134792339;5523725;1244;8.49623608589;24.4024347700148;7;2;6;"dvnd"
558778;152182;54;2.62222194672;3.671774585693446;0;2;6;"dvnd"
8670796;1034359;106;2.69901180267;8.38277232566256;1;2;6;"dvnd"
13437654;7414818;105;2.77716803551;1.8122702404833133;2;2;6;"dvnd"
16801647;6274273;222;2.84247207642;2.6778635548692256;3;2;6;"dvnd"
33439101;1980146;686;3.91041016579;16.887189631471617;4;2;6;"dvnd"
83873134;15259642;545;4.0156390667;5.496402471303062;5;2;6;"dvnd"
28536548;3378936;575;4.35882306099;8.445424240056633;6;2;6;"dvnd"
134792339;5575798;1167;7.98141312599;24.174537707427707;7;2;6;"dvnd"
558778;155992;53;2.81282496452;3.582093953536079;0;2;6;"dvnd"
8670796;986497;107;2.73339915276;8.789480353209386;1;2;6;"dvnd"
13437654;7199400;58;2.75986385345;1.8664963746978915;2;2;6;"dvnd"
16801647;6402279;267;3.09614419937;2.624322838789125;3;2;6;"dvnd"
33439101;1998272;618;3.74644994736;16.734008683502545;4;2;6;"dvnd"
83873134;15465447;404;3.4253320694;5.4232596057521;5;2;6;"dvnd"
28536548;3411903;602;4.56931114197;8.363821597507314;6;2;6;"dvnd"
134792339;5460801;1306;9.33944416046;24.683620406603353;7;2;6;"dvnd"
558778;142803;36;2.59031701088;3.9129290000910344;0;2;6;"dvnd"
8670796;1081926;89;2.66366291046;8.014222784183021;1;2;6;"dvnd"
13437654;7201096;98;2.81186103821;1.8660567780237898;2;2;6;"dvnd"
16801647;6292577;267;3.00886917114;2.6700741206663023;3;2;6;"dvnd"
33439101;1979102;708;4.05051994324;16.896097826185816;4;2;6;"dvnd"
83873134;15629568;501;3.80573296547;5.366311724034855;5;2;6;"dvnd"
28536548;3430105;672;3.84748601913;8.319438617768261;6;2;6;"dvnd"
134792339;5575382;1264;7.61212205887;24.176341459652452;7;2;6;"dvnd"
558778;136961;85;2.76464295387;4.079832945144968;0;2;6;"dvnd"
8670796;1003395;159;2.76853489876;8.641458249243817;1;2;6;"dvnd"
13437654;7200972;58;2.65875291824;1.8660889113303036;2;2;6;"dvnd"
16801647;6184375;179;2.85927295685;2.7167898130368875;3;2;6;"dvnd"
33439101;2032150;766;4.11267995834;16.455035799522673;4;2;6;"dvnd"
83873134;14795114;579;2.95191001892;5.668975176534632;5;2;6;"dvnd"
28536548;3400064;595;4.34664511681;8.392944368106011;6;2;6;"dvnd"
134792339;5664213;1201;8.19871711731;23.797187535143895;7;2;6;"dvnd"
558778;141835;55;2.66474509239;3.939634081855677;0;2;6;"dvnd"
8670796;981066;122;2.8269469738;8.838137291476823;1;2;6;"dvnd"
13437654;7200972;67;2.70258402824;1.8660889113303036;2;2;6;"dvnd"
16801647;6137294;325;3.25509309769;2.7376311123436485;3;2;6;"dvnd"
33439101;2022776;659;2.90112686157;16.531292145052145;4;2;6;"dvnd"
83873134;15218557;564;4.07655000687;5.511240914628108;5;2;6;"dvnd"
28536548;3404271;634;4.66178798676;8.382572362776054;6;2;6;"dvnd"
134792339;5621612;1171;8.16724991798;23.977524418262945;7;2;6;"dvnd"
558778;140654;58;2.5996761322;3.972713182703656;0;2;6;"dvnd"
8670796;1032022;161;2.88851904869;8.40175500134687;1;2;6;"dvnd"
13437654;7199400;62;2.76487803459;1.8664963746978915;2;2;6;"dvnd"
16801647;6225698;269;3.01071500778;2.6987571514069586;3;2;6;"dvnd"
33439101;1994153;665;3.9534740448;16.768573424406252;4;2;6;"dvnd"
83873134;15135742;467;3.66104102135;5.541395591970318;5;2;6;"dvnd"
28536548;3411794;655;4.93844985962;8.364088804892676;6;2;6;"dvnd"
134792339;5574874;1194;8.07506799698;24.178544483695955;7;2;6;"dvnd"
558778;138775;62;1.53285193443;4.026503332732841;0;2;6;"dvnd"
8670796;984489;146;2.70032691956;8.80740770084785;1;2;6;"dvnd"
13437654;7200240;83;2.72326302528;1.866278624045865;2;2;6;"dvnd"
16801647;6468512;197;2.8319311142;2.597451624113861;3;2;6;"dvnd"
33439101;2062812;647;3.86000800133;16.210445256281233;4;2;6;"dvnd"
83873134;15220239;541;2.90501618385;5.510631863271004;5;2;6;"dvnd"
28536548;3411596;637;3.62826895714;8.36457423446387;6;2;6;"dvnd"
134792339;5637775;1163;8.06424403191;23.908782986195796;7;2;6;"dvnd"
558778;142803;35;2.71084284782;3.9129290000910344;0;2;6;"dvnd"
8670796;965086;133;2.77535295486;8.984480139593778;1;2;6;"dvnd"
13437654;7195813;99;2.7359418869;1.867426793886945;2;2;6;"dvnd"
16801647;6210206;279;3.0802090168;2.705489479737065;3;2;6;"dvnd"
33439101;2022595;544;3.44560694695;16.53277151382259;4;2;6;"dvnd"
83873134;15642223;575;4.03492379189;5.361970226354655;5;2;6;"dvnd"
28536548;3503128;650;4.76540088654;8.146019214827435;6;2;6;"dvnd"
134792339;5627868;1059;7.44334292412;23.950870738261806;7;2;6;"dvnd"
558778;141413;72;2.77634382248;3.951390607652762;0;2;6;"dvnd"
8670796;1054524;91;2.74015307426;8.222473836536674;1;2;6;"dvnd"
13437654;7200480;61;2.78552603722;1.8662164189054062;2;2;6;"dvnd"
16801647;6360515;228;2.88128805161;2.641554496766378;3;2;6;"dvnd"
33439101;1998083;842;4.41135001183;16.735591564514586;4;2;6;"dvnd"
83873134;15197499;432;3.52915787697;5.518877415290503;5;2;6;"dvnd"
28536548;3398120;582;4.29737281799;8.397745812390381;6;2;6;"dvnd"
134792339;5597917;1228;8.33385896683;24.079017070099468;7;2;6;"dvnd"
558778;149279;72;2.72890591621;3.7431788798156473;0;2;6;"dvnd"
8670796;998575;144;2.71304297447;8.6831695165611;1;2;6;"dvnd"
13437654;7200972;53;2.61719989777;1.8660889113303036;2;2;6;"dvnd"
16801647;6438621;201;2.77739214897;2.609510173063456;3;2;6;"dvnd"
33439101;1988060;674;3.74784517288;16.819965695200345;4;2;6;"dvnd"
83873134;15099551;570;4.0758459568;5.554677354313383;5;2;6;"dvnd"
28536548;3397993;798;5.17437386513;8.398059678168849;6;2;6;"dvnd"
134792339;5582617;1212;8.32031798363;24.14500923133362;7;2;6;"dvnd"
558778;141918;54;2.60184311867;3.937330007469102;0;2;6;"dvnd"
8670796;1010422;157;2.96237397194;8.581361055083915;1;2;6;"dvnd"
13437654;7433490;73;2.64524507523;1.80771804361074;2;2;6;"dvnd"
16801647;6425490;165;2.83025884628;2.6148429147037815;3;2;6;"dvnd"
33439101;2014159;687;4.04251790047;16.602016524018214;4;2;6;"dvnd"
83873134;15517473;393;3.71939110756;5.405076844664077;5;2;6;"dvnd"
28536548;3386231;576;4.30210900307;8.427230156477806;6;2;6;"dvnd"
134792339;5671796;1029;7.40706586838;23.765371497846537;7;2;6;"dvnd"
558778;146790;83;2.69809293747;3.8066489542884394;0;2;6;"dvnd"
8670796;1054840;107;2.72361207008;8.220010617724014;1;2;6;"dvnd"
13437654;7200972;70;2.76570296288;1.8660889113303036;2;2;6;"dvnd"
16801647;6311340;317;3.12064099312;2.6621362499881167;3;2;6;"dvnd"
33439101;1969234;734;4.23637390137;16.98076561749391;4;2;6;"dvnd"
83873134;15193388;379;3.42358922958;5.520370703361225;5;2;6;"dvnd"
28536548;3380689;698;4.91278290749;8.441045005914475;6;2;6;"dvnd"
134792339;5476389;1228;8.41705799103;24.613360920854966;7;2;6;"dvnd"
558778;138092;65;2.75699186325;4.0464183298091125;0;2;6;"dvnd"
8670796;1074352;156;2.77013993263;8.070721700150417;1;2;6;"dvnd"
13437654;7140590;161;2.92092084885;1.8818688651778075;2;2;6;"dvnd"
16801647;6327710;295;3.13607311249;2.655249213380512;3;2;6;"dvnd"
33439101;1980491;682;4.04306912422;16.884247896102533;4;2;6;"dvnd"
83873134;15222721;498;4.15964913368;5.509733378152303;5;2;6;"dvnd"
28536548;3366918;879;4.48879098892;8.475569645592794;6;2;6;"dvnd"
134792339;5458834;1218;8.26355195045;24.692514738495436;7;2;6;"dvnd"
558778;166486;45;2.65832090378;3.3563062359597806;0;2;6;"dvnd"
8670796;1001511;168;3.12169098854;8.657714193853089;1;2;6;"dvnd"
13437654;7406918;165;1.69683218002;1.8142031544024113;2;2;6;"dvnd"
16801647;6447537;220;2.85285902023;2.6059016024258566;3;2;6;"dvnd"
33439101;2016415;644;3.86041402817;16.583441900600818;4;2;6;"dvnd"
83873134;15335633;474;3.50910711288;5.4691667438833464;5;2;6;"dvnd"
28536548;3425799;569;4.36613988876;8.329895595158968;6;2;6;"dvnd"
134792339;5506522;1168;8.09458494186;24.478670747161274;7;2;6;"dvnd"
558778;144165;66;1.50355601311;3.8759615718100786;0;2;6;"dvnd"
8670796;1005613;110;2.79281401634;8.622398477346653;1;2;6;"dvnd"
13437654;7153884;140;2.75127410889;1.8783718047427105;2;2;6;"dvnd"
16801647;6444455;197;2.7877600193;2.6071478503612795;3;2;6;"dvnd"
33439101;1996700;870;4.30368208885;16.74718335253168;4;2;6;"dvnd"
83873134;15125826;371;3.32851195335;5.54502835084841;5;2;6;"dvnd"
28536548;3431353;572;4.49920511246;8.316412796934621;6;2;6;"dvnd"
134792339;5668313;1163;8.02399492264;23.779974570917307;7;2;6;"dvnd"
558778;149515;56;2.69352388382;3.737270507975788;0;2;6;"dvnd"
8670796;989146;121;2.69053506851;8.76594152935967;1;2;6;"dvnd"
13437654;7200240;63;2.70126795769;1.866278624045865;2;2;6;"dvnd"
16801647;6164721;226;2.83949899673;2.72545132212796;3;2;6;"dvnd"
33439101;2013507;706;3.96678614616;16.607392474920623;4;2;6;"dvnd"
83873134;14842466;471;3.66820979118;5.6508894141984225;5;2;6;"dvnd"
28536548;3366598;676;4.46786189079;8.47637526072314;6;2;6;"dvnd"
134792339;5523144;1202;8.08948802948;24.405001752624955;7;2;6;"dvnd"
558778;139317;52;2.58052706718;4.010838591126711;0;2;6;"dvnd"
8670796;1022177;104;2.68267798424;8.48267570097938;1;2;6;"dvnd"
13437654;7200972;59;2.71688079834;1.8660889113303036;2;2;6;"dvnd"
16801647;6443152;191;2.82768297195;2.607675094425834;3;2;6;"dvnd"
33439101;1997710;697;4.22590208054;16.738716330198077;4;2;6;"dvnd"
83873134;15185731;565;4.0989408493;5.523154203113436;5;2;6;"dvnd"
28536548;3414333;488;3.91151094437;8.357869018634094;6;2;6;"dvnd"
134792339;5579634;1225;8.53184890747;24.157917705713313;7;2;6;"dvnd"
558778;145174;70;2.66694116592;3.8490225522476478;0;2;6;"dvnd"
8670796;1028992;109;2.75744509697;8.426495055355144;1;2;6;"dvnd"
13437654;7199400;93;2.72800183296;1.8664963746978915;2;2;6;"dvnd"
16801647;6154544;306;3.02665305138;2.7299580602559668;3;2;6;"dvnd"
33439101;2023819;659;3.83340096474;16.522772540429752;4;2;6;"dvnd"
83873134;14945907;702;4.58908104897;5.611779465776149;5;2;6;"dvnd"
28536548;3381267;602;4.36553406715;8.439602078155911;6;2;6;"dvnd"
134792339;5689831;1242;8.38639807701;23.690042639227773;7;2;6;"dvnd"
558778;140220;64;2.72114682198;3.985009271145343;0;2;6;"dvnd"
8670796;1013174;168;2.9027121067;8.558052220053021;1;2;6;"dvnd"
13437654;7199400;71;2.72597384453;1.8664963746978915;2;2;6;"dvnd"
16801647;6281520;243;2.9464840889;2.674774099262599;3;2;6;"dvnd"
33439101;1966122;671;3.91212415695;17.007642964170078;4;2;6;"dvnd"
