in4initial;in6initial;in5initial;in2initial;in3initial;in0initial;in1initial;in7initial;in4final;in6final;in5final;in2final;in3final;in0final;in1final;in7final;in4time;in6time;in5time;in2time;in3time;in0time;in1time;in7time;in4count;in6count;in5count;in2count;in3count;in0count;in1count;in7count;in4imp;in6imp;in5imp;in2imp;in3imp;in0imp;in1imp;in7imp
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;1992918;3442582;15324706;7199400;6121804;139227;1030094;5593746;3.8090569973;4.67277693748;4.15393590927;2.31238913536;2.84678697586;2.49701714516;1.61377811432;8.14402413368;577;641;589;63;266;97;124;1202;16.7789648144;8.28928635542;5.47306643273;1.8664963747;2.74455814005;4.01343130284;8.41748034645;24.0969716895
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;1966480;3399846;15255368;7200240;6398646;138995;1058256;5501370;3.99202203751;5.36850190163;3.87615394592;2.47844386101;3.03673100471;2.38736200333;2.49493312836;7.98827195168;492;788;569;80;312;71;147;1167;17.0045467027;8.39348252833;5.49794236363;1.86627862405;2.62581286728;4.02013022051;8.19347681468;24.5015948755
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;2029508;3442039;15186136;7189750;6334808;142805;1011350;5485901;4.13680315018;4.82930397987;4.09983205795;2.63460111618;2.80956602097;2.4957818985;2.30844402313;8.20142889023;641;660;617;135;260;70;87;1183;16.4764568556;8.29059403452;5.52300690577;1.86900156473;2.6522740705;3.91287419908;8.57348692342;24.5706838312
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;2003717;3398034;15173539;7161096;6123250;152618;960951;5553848;4.12818002701;4.49359178543;4.21940493584;2.57926416397;3.09432291985;2.32734084129;2.27426815033;7.64959979057;698;634;604;147;301;74;104;1115;16.688534858;8.39795834886;5.52759207987;1.8764800807;2.74391001511;3.66128503846;9.02314061799;24.270080672
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;1975547;3427686;15160148;7178268;6314788;138200;1013922;5566748;3.61355614662;5.01578497887;3.80580115318;2.42972803116;2.83868098259;2.2800078392;2.44119715691;7.76616501808;583;726;515;144;256;82;144;1148;16.9265023814;8.3253098446;5.532474617;1.87199112655;2.66068267058;4.04325615051;8.5517386939;24.2138388517
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;1994721;3442275;15342595;7199400;6060463;138200;1035208;5690806;3.32330608368;3.50319385529;3.99395298958;2.40675878525;2.96704411507;2.32072901726;2.68217587471;7.97237086296;492;581;563;93;333;109;143;1303;16.7637985463;8.29002563711;5.46668500342;1.8664963747;2.77233719602;4.04325615051;8.37589740419;23.6859838483
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;1974509;3434928;15139529;7199400;6164721;138092;1017468;5574284;3.28113794327;4.9896697998;4.03833293915;2.50001096725;2.71960091591;2.3291580677;2.6347219944;8.14236998558;503;752;590;57;243;62;115;1214;16.935400649;8.30775725139;5.54000946793;1.8664963747;2.72545132213;4.04641832981;8.52193484218;24.181103618
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;2015126;3445250;15102821;7201454;6068655;150512;970415;5666881;3.56010508537;4.23726201057;3.91192221642;2.56939888;3.16985201836;2.51304292679;2.60841178894;8.27461004257;534;585;540;85;341;78;124;1234;16.5940497021;8.28286713591;5.55347467867;1.86596401227;2.76859485339;3.71251461677;8.93514218144;23.7859836831
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;2051536;3402920;15504569;7199400;6184273;141772;1063223;5620224;3.59934306145;4.63176488876;4.01696801186;2.37851595879;2.85776686668;2.28700089455;2.58159899712;8.31015610695;561;654;546;69;295;79;140;1273;16.299543854;8.38590034441;5.40957533228;1.8664963747;2.71683462227;3.94138475863;8.15519980286;23.9834460335
33439101;28536548;83873134;13437654;16801647;558778;8670796;134792339;2013701;3412262;15062623;7409976;6239711;137686;1006047;5661590;3.81720304489;4.64733600616;4.02088594437;2.66952204704;2.88706493378;1.57465004921;2.56815505028;7.1306989193;622;662;513;152;277;78;139;1023;16.6057925184;8.36294164985;5.56829537591;1.81345445653;2.69269634443;4.05835015906;8.618678849;23.8082127106
